Id,Category
0,3
1,10
2,4
3,9
4,7
5,3
6,9
7,10
8,3
9,2
10,1
11,0
12,5
13,10
14,4
15,9
16,9
17,4
18,5
19,9
20,3
21,2
22,3
23,3
24,1
25,3
26,10
27,4
28,9
29,3
30,5
31,2
32,2
33,1
34,2
35,2
36,5
37,10
38,10
39,2
40,7
41,1
42,3
43,10
44,2
45,1
46,10
47,3
48,3
49,9
50,10
51,1
52,3
53,4
54,4
55,8
56,7
57,9
58,6
59,9
60,5
61,8
62,2
63,3
64,10
65,8
66,1
67,9
68,4
69,10
70,5
71,5
72,5
73,1
74,4
75,7
76,4
77,9
78,1
79,9
80,8
81,2
82,9
83,8
84,7
85,4
86,4
87,4
88,10
89,9
90,2
91,5
92,3
93,9
94,4
95,6
96,1
97,2
98,6
99,10
100,2
101,2
102,5
103,2
104,4
105,7
106,6
107,5
108,9
109,3
110,5
111,5
112,9
113,3
114,9
115,4
116,9
117,7
118,9
119,3
120,8
121,5
122,4
123,5
124,1
125,2
126,5
127,8
128,10
129,9
130,5
131,3
132,10
133,3
134,9
135,2
136,3
137,10
138,3
139,1
140,2
141,4
142,2
143,5
144,9
145,4
146,9
147,5
148,8
149,5
150,2
151,10
152,7
153,8
154,10
155,9
156,1
157,1
158,8
159,2
160,5
161,2
162,5
163,3
164,9
165,8
166,8
167,8
168,3
169,9
170,8
171,2
172,3
173,4
174,9
175,2
176,2
177,10
178,8
179,4
180,9
181,8
182,9
183,5
184,10
185,9
186,10
187,4
188,2
189,4
190,1
191,3
192,1
193,4
194,7
195,4
196,8
197,9
198,0
199,9
200,9
201,2
202,5
203,7
204,9
205,9
206,7
207,9
208,10
209,9
210,8
211,2
212,2
213,2
214,9
215,2
216,10
217,3
218,9
219,4
220,8
221,2
222,2
223,7
224,5
225,5
226,9
227,9
228,6
229,3
230,7
231,2
232,7
233,2
234,1
235,2
236,9
237,10
238,4
239,7
240,0
241,3
242,2
243,4
244,2
245,4
246,4
247,9
248,10
249,9
250,9
251,3
252,3
253,4
254,9
255,8
256,2
257,9
258,4
259,4
260,8
261,8
262,4
263,10
264,4
265,9
266,1
267,3
268,0
269,9
270,4
271,2
272,10
273,4
274,5
275,1
276,9
277,2
278,9
279,9
280,9
281,9
282,2
283,8
284,10
285,0
286,2
287,4
288,3
289,10
290,9
291,4
292,1
293,10
294,4
295,6
296,7
297,4
298,2
299,5
300,8
301,9
302,8
303,1
304,0
305,10
306,9
307,3
308,9
309,1
310,9
311,0
312,1
313,8
314,8
315,4
316,7
317,8
318,5
319,9
320,3
321,2
322,5
323,1
324,4
325,1
326,2
327,6
328,10
329,4
330,8
331,0
332,5
333,9
334,1
335,9
336,3
337,2
338,8
339,10
340,9
341,6
342,5
343,3
344,3
345,4
346,10
347,6
348,4
349,9
350,4
351,8
352,6
353,8
354,7
355,9
356,4
357,10
358,8
359,9
360,4
361,5
362,10
363,5
364,2
365,5
366,4
367,2
368,9
369,7
370,9
371,4
372,2
373,4
374,0
375,4
376,9
377,9
378,2
379,5
380,10
381,7
382,4
383,9
384,8
385,3
386,3
387,10
388,10
389,1
390,4
391,7
392,10
393,10
394,7
395,2
396,8
397,8
398,8
399,9
400,9
401,1
402,9
403,9
404,7
405,10
406,10
407,8
408,2
409,4
410,9
411,7
412,4
413,7
414,3
415,7
416,8
417,4
418,1
419,2
420,5
421,9
422,2
423,8
424,5
425,3
426,3
427,4
428,9
429,9
430,4
431,2
432,7
433,8
434,3
435,2
436,8
437,10
438,1
439,1
440,10
441,4
442,1
443,1
444,2
445,3
446,0
447,10
448,3
449,9
450,4
451,9
452,3
453,2
454,7
455,6
456,4
457,4
458,8
459,7
460,10
461,9
462,10
463,4
464,1
465,4
466,7
467,7
468,9
469,0
470,5
471,4
472,8
473,2
474,9
475,3
476,7
477,2
478,2
479,7
480,2
481,4
482,3
483,1
484,10
485,2
486,2
487,9
488,5
489,9
490,3
491,4
492,7
493,2
494,5
495,2
496,8
497,10
498,9
499,10
500,9
501,1
502,5
503,7
504,4
505,7
506,6
507,8
508,10
509,10
510,2
511,7
512,9
513,4
514,9
515,2
516,9
517,9
518,5
519,3
520,2
521,3
522,7
523,9
524,2
525,2
526,4
527,9
528,6
529,4
530,4
531,9
532,4
533,9
534,7
535,10
536,9
537,0
538,8
539,5
540,1
541,9
542,1
543,0
544,9
545,8
546,4
547,5
548,3
549,8
550,9
551,2
552,1
553,2
554,4
555,2
556,1
557,2
558,9
559,5
560,0
561,1
562,2
563,8
564,8
565,9
566,5
567,1
568,8
569,3
570,5
571,4
572,4
573,5
574,2
575,4
576,10
577,4
578,1
579,3
580,2
581,5
582,9
583,9
584,3
585,9
586,2
587,2
588,7
589,5
590,9
591,10
592,4
593,5
594,2
595,9
596,5
597,3
598,4
599,4
600,5
601,10
602,7
603,6
604,3
605,9
606,9
607,4
608,2
609,3
610,5
611,9
612,8
613,4
614,2
615,10
616,8
617,9
618,0
619,2
620,7
621,4
622,4
623,3
624,9
625,3
626,3
627,2
628,1
629,6
630,8
631,3
632,2
633,2
634,9
635,2
636,9
637,1
638,8
639,4
640,10
641,0
642,9
643,1
644,4
645,4
646,7
647,1
648,5
649,3
650,7
651,10
652,8
653,2
654,1
655,5
656,5
657,2
658,9
659,9
660,2
661,6
662,4
663,9
664,9
665,9
666,7
667,2
668,9
669,4
670,7
671,9
672,2
673,3
674,4
675,5
676,3
677,2
678,5
679,1
680,2
681,3
682,9
683,4
684,1
685,4
686,10
687,4
688,10
689,7
690,2
691,9
692,2
693,5
694,4
695,8
696,6
697,8
698,9
699,9
700,3
701,8
702,10
703,9
704,4
705,10
706,8
707,7
708,8
709,4
710,4
711,8
712,9
713,9
714,7
715,4
716,4
717,2
718,4
719,9
720,10
721,6
722,4
723,10
724,9
725,4
726,3
727,3
728,1
729,1
730,10
731,9
732,2
733,2
734,4
735,1
736,3
737,4
738,1
739,7
740,3
741,7
742,8
743,3
744,7
745,2
746,2
747,2
748,7
749,8
750,4
751,2
752,4
753,5
754,2
755,3
756,8
757,8
758,9
759,10
760,2
761,8
762,8
763,7
764,1
765,1
766,8
767,9
768,2
769,10
770,7
771,4
772,2
773,5
774,3
775,2
776,1
777,5
778,10
779,4
780,8
